Category,Title,Company,URL,Grade,Salary_min,Salary_max,Skills,City_List,Is_Remote
QA,Automation QA Engineer,YozmaTech,https://jobs.dou.ua/companies/yozma-tech/vacancies/344481/,Not Specified,,,Not Specified,['Remote Only'],True
QA,Junior Automation QA engineer (Python),Ajax Systems,https://jobs.dou.ua/companies/ajax-systems/vacancies/352065/,Junior,,,Not Specified,['Київ'],False
QA,Manual QA Engineer (2445),Ciklum,https://jobs.dou.ua/companies/ciklum/vacancies/352047/,Not Specified,,,Not Specified,"['Київ', 'Львів']",True
QA,Senior Automation QA Engineer (2524),Ciklum,https://jobs.dou.ua/companies/ciklum/vacancies/352040/,Senior,,,Not Specified,"['Київ', 'Львів']",True
QA,Manual QA Desktop,Infozahyst,https://jobs.dou.ua/companies/infozahyst/vacancies/352037/,Not Specified,,,Not Specified,['Remote Only'],True
QA,Middle QA Engineer,Varyence,https://jobs.dou.ua/companies/varyence/vacancies/352030/,Middle,,,Not Specified,['Львів'],False
QA,Middle Manual QA Engineer (Web+Mobile) — Storyby,SKELAR,https://jobs.dou.ua/companies/skelar/vacancies/352012/,Middle,,,Not Specified,['Київ'],False
QA,QA Engineer,Axon,https://jobs.dou.ua/companies/axon/vacancies/285441/,Not Specified,1900.0,2500.0,Not Specified,['Other'],False
QA,Senior QA Automation Engineer,Devart,https://jobs.dou.ua/companies/devart/vacancies/336792/,Senior,,,Not Specified,['Remote Only'],True
QA,Інженер тестувальник серійних виробів,Infozahyst,https://jobs.dou.ua/companies/infozahyst/vacancies/351979/,Not Specified,,,Not Specified,['Київ'],False
QA,Senior QA Engineer,Delphi Software,https://jobs.dou.ua/companies/delphi-llc/vacancies/351951/,Senior,,,Not Specified,['Вінниця'],True
QA,Тестувальник (OpenBanking HUB),Ukrainian Processing Center,https://jobs.dou.ua/companies/ukrainskij-protsessingovyij-tsentr-upc/vacancies/310125/,Not Specified,,,Not Specified,['Київ'],False
QA,Manual QA Engineer (Backend),United Tech,https://jobs.dou.ua/companies/united-tech/vacancies/351924/,Not Specified,,,Not Specified,['Remote Only'],True
QA,Mobile QA Engineer (FitMe),Gismart,https://jobs.dou.ua/companies/gismart_com/vacancies/347261/,Not Specified,,,Not Specified,['Remote Only'],True
QA,Software QA Engineer Intern,Renesas Electronics,https://jobs.dou.ua/companies/dialog-semiconductor/vacancies/351906/,Not Specified,,,Not Specified,['Львів'],False
QA,Manual QA,Parting Pro,https://jobs.dou.ua/companies/parting-pro/vacancies/321050/,Not Specified,1000.0,1300.0,Not Specified,['Remote Only'],True
QA,R&D Bringup Engineer / Hardware QA,Black Forest Systems,https://jobs.dou.ua/companies/black-forest-systems/vacancies/351892/,Not Specified,2000.0,2000.0,Not Specified,['Київ'],False
QA,Middle Manual QA Engineer,WeSoftYou,https://jobs.dou.ua/companies/wesoftyou/vacancies/351890/,Middle,,,Not Specified,['Remote Only'],True
QA,Senior General QA (Еквайринг),mono,https://jobs.dou.ua/companies/mono/vacancies/336965/,Senior,,,Not Specified,['Remote Only'],True
QA,Software Testing Engineer (Part-Time) — (NXJ-141),Newxel,https://jobs.dou.ua/companies/newxel/vacancies/351873/,Not Specified,,,Not Specified,['Remote Only'],True
QA,General QA Engineer — Brighterly,SKELAR,https://jobs.dou.ua/companies/skelar/vacancies/351869/,Not Specified,,,Not Specified,"['Київ', 'Львів']",False
QA,Automation QA Engineer,Digital Aurora,https://jobs.dou.ua/companies/digital-aurora/vacancies/351856/,Not Specified,,,Not Specified,['Київ'],True
QA,Manual QA,Aimeice Tech.,https://jobs.dou.ua/companies/aimeice-tech/vacancies/351843/,Not Specified,1000.0,1200.0,Not Specified,['Київ'],True
QA,General QA Engineer,ROZETKA,https://jobs.dou.ua/companies/rozetka-ua-internet-supermarket/vacancies/351823/,Not Specified,,,Not Specified,['Remote Only'],True
QA,Junior QA engineer (Mobile),Rolique,https://jobs.dou.ua/companies/rolique/vacancies/351819/,Junior,,,Not Specified,['Львів'],True
QA,Senior QA Engineer (EU-based position),INSART,https://jobs.dou.ua/companies/insart/vacancies/351786/,Senior,,,Not Specified,['Remote Only'],True
QA,Strong Junior Manual QA,Galaktica,https://jobs.dou.ua/companies/galaktica/vacancies/351774/,Junior,,,Not Specified,"['Київ', 'Львів', 'Одеса']",True
QA,Інженер-тестувальник (РЕБ/РЕР),Moodro,https://jobs.dou.ua/companies/moodro/vacancies/351763/,Not Specified,,,Not Specified,['Київ'],False
QA,Senior QA Android,Empat,https://jobs.dou.ua/companies/empat/vacancies/351753/,Senior,,,Not Specified,['Київ'],True
QA,QA інженер,Ukrainian Processing Center,https://jobs.dou.ua/companies/ukrainskij-protsessingovyij-tsentr-upc/vacancies/347028/,Not Specified,1450.0,1450.0,Not Specified,['Київ'],True
QA,QA Engineer,Рекрутинговий центр СБС,https://jobs.dou.ua/companies/rekrutingovii-tsentr-sil-bezpilotnih-sistem/vacancies/332347/,Not Specified,450.0,450.0,Not Specified,Not Specified,False
QA,Senior Manual QA Engineer,Interactive Online Technologies,https://jobs.dou.ua/companies/interactive-online-technologies/vacancies/253064/,Senior,2700.0,2700.0,Not Specified,['Remote Only'],True
QA,Expert / Senior Automation QA Engineer,UKRSIBTECH,https://jobs.dou.ua/companies/ukrsibbank/vacancies/351657/,Senior,,,Not Specified,['Київ'],True
QA,Тестувальник,UKRSIBTECH,https://jobs.dou.ua/companies/ukrsibbank/vacancies/351655/,Not Specified,,,Not Specified,['Київ'],True
QA,QA Automation Engineer,Digis,https://jobs.dou.ua/companies/digis/vacancies/351637/,Not Specified,,,Not Specified,['Remote Only'],True
QA,QA Engineer,Checkbox Group,https://jobs.dou.ua/companies/checkbox/vacancies/351630/,Not Specified,,,Not Specified,['Remote Only'],True
QA,Manual QA engineer,Freshcode,https://jobs.dou.ua/companies/freshcode/vacancies/351627/,Not Specified,750.0,1000.0,Not Specified,['Remote Only'],True
QA,Str Jun QA,Servus Systems Integration,https://jobs.dou.ua/companies/servus-systems-integration/vacancies/339675/,Not Specified,,,Not Specified,['Remote Only'],True
QA,Senior Manual QA,Geniusee,https://jobs.dou.ua/companies/geniusee/vacancies/338124/,Senior,,,Not Specified,"['Київ', 'Львів']",True
QA,Middle QA Engineer (working schedule 15.00-24.00),TechMagic,https://jobs.dou.ua/companies/techmagic/vacancies/351594/,Middle,,,Not Specified,"['Київ', 'Львів']",True
QA,Middle Manual QA Engineer,Freshcode,https://jobs.dou.ua/companies/freshcode/vacancies/351591/,Middle,1300.0,1300.0,Not Specified,['Remote Only'],True
QA,Manual QA Engineer,Spendbase,https://jobs.dou.ua/companies/spendbase/vacancies/351589/,Not Specified,,,Not Specified,"['Київ', 'Львів']",True
QA,General QA Engineer,Swarmer,https://jobs.dou.ua/companies/swarmer/vacancies/351574/,Not Specified,,,Not Specified,['Other'],False
QA,Junior Python QA Auto Engineer,ISsoft Ukraine,https://jobs.dou.ua/companies/issoft/vacancies/351570/,Junior,,,Not Specified,['Львів'],True
QA,Senior QA Automation Engineer (Playwright and Typescript),UnicoreIT,https://jobs.dou.ua/companies/u-testing/vacancies/311316/,Senior,3500.0,4500.0,Not Specified,['Одеса'],True
QA,Test Manager (ERP),3Shape,https://jobs.dou.ua/companies/3shape-ukraine/vacancies/351547/,Not Specified,,,Not Specified,['Київ'],False
QA,"Manual QA Engineer (Back-end), Cloud Core Stream",Ajax Systems,https://jobs.dou.ua/companies/ajax-systems/vacancies/351545/,Not Specified,,,Not Specified,['Київ'],False
QA,Junior Manual QA,Corvus Intelligence,https://jobs.dou.ua/companies/corvus-intelligence/vacancies/346547/,Junior,500.0,500.0,Not Specified,['Львів'],True
QA,QA Engineer ( Slot games),Digicode,https://jobs.dou.ua/companies/digicode/vacancies/292194/,Not Specified,1400.0,1500.0,Not Specified,"['Київ', 'Полтава']",True
QA,QA Engineer (Mobile),JustMarkets Tech,https://jobs.dou.ua/companies/justmarkets/vacancies/351532/,Not Specified,,,Not Specified,['Remote Only'],True
QA,QA Engineer (Payment),JustMarkets Tech,https://jobs.dou.ua/companies/justmarkets/vacancies/340822/,Not Specified,,,Not Specified,['Remote Only'],True
QA,Junior QA,Dedicatted,https://jobs.dou.ua/companies/dedicatted/vacancies/351506/,Junior,,,Not Specified,['Remote Only'],True
QA,Senior AQA Engineer (Java + JS \ TS),Binariks,https://jobs.dou.ua/companies/binariks/vacancies/351479/,Senior,,,Not Specified,['Львів'],False
QA,Mobile AQA engineer,Grid Dynamics,https://jobs.dou.ua/companies/grid-dynamics/vacancies/351474/,Not Specified,,,Not Specified,"['Київ', 'Львів', 'Дніпро', 'Харків']",True
QA,AQA engineer with Python,Grid Dynamics,https://jobs.dou.ua/companies/grid-dynamics/vacancies/351471/,Not Specified,,,Not Specified,"['Київ', 'Львів', 'Дніпро', 'Харків']",True
QA,Strong Middle Manual QA,Elevate Core,https://jobs.dou.ua/companies/elevate-core/vacancies/351464/,Middle,,,Not Specified,['Remote Only'],True
QA,QA Engineer,Octava Defence,https://jobs.dou.ua/companies/octava-cyber-defence/vacancies/351463/,Not Specified,,,Not Specified,['Київ'],False
